"","player_api_id","overall_rate","gk_rate","player_name","appear","league"
"3690",39565,75,377,"Vedran Runje",64,1
"3691",39566,77,389,"Alex Manninger",59,2
"3692",39567,67,332,"Nicola Pavarini",16,1
"3693",39569,73,133,"Leandro Rinaudo",47,1
"3694",39573,71,353,"Olivier Renard",81,1
"3695",39575,69,134,"Eric Deflandre",8,1
"3696",39578,72,136,"Karel Geraerts",130,1
"3697",39580,75,126,"Mohamed Sarr",27,2
"3698",39584,81,407,"Stipe Pletikosa",2,1
"3699",39591,81,136,"Axel Witsel",87,2
"3700",39594,66,142,"Frederic Dupre",20,1
"3701",39599,84,406,"Federico Marchetti",209,1
"3702",39609,70,341,"Martin Lejsal",10,1
"3703",39618,82,141,"Marouane Fellaini",175,1
"3704",39621,78,142,"Gianluca Comotto",88,1
"3705",39622,77,147,"Diego De Ascentis,23",23,1
"3706",39625,68,53,"Mustapha Oussalah",97,1
"3707",39627,75,131,"Nuno Andre Coelho",62,1
"3708",39629,61,118,"Rogerio Matias",5,1
"3709",39631,79,158,"Steven Defour",127,2
"3710",39633,76,49,"Haouliais Axel Cedric Konan",16,2
"3711",39638,71,131,"Erjon Bogdani",63,1
"3712",39643,77,139,"Andrea Coda",109,1
"3713",39644,83,163,"Gaetano D'Agostino",97,1
"3714",39646,53,53,"Igor Djuric",8,1
"3715",39653,66,110,"Schumacher",7,1
"3716",39658,77,108,"Manuel da Costa",43,3
"3717",39659,66,154,"Robert Malcolm",11,1
"3718",39660,79,125,"Derek Riordan",93,1
"3719",39669,75,128,"Sasa Papac",118,1
"3720",39670,67,124,"Filip Sebo",7,1
"3721",39694,68,62,"Michele Ferri",16,1
"3722",39696,73,127,"Paolo Bianco",59,1
"3723",39699,71,159,"David Baiocco",25,1
"3724",39701,75,152,"Fabio Caserta",44,1
"3725",39702,70,146,"Cesar",3,1
"3726",39706,80,161,"Giuseppe Mascara",100,1
"3727",39711,82,149,"Nery Castillo",5,1
"3728",39713,71,350,"Ciro Polito",4,1
"3729",39714,72,144,"Cristian Silvestri",15,1
"3730",39719,82,154,"Juan Vargas",142,2
"3731",39721,74,131,"Davide Mandelli",59,1
"3732",39722,73,139,"Davide Moro",23,1
"3733",39725,82,406,"Bogdan Lobont",18,1
"3734",39726,77,136,"Guglielmo Stendardo",149,1
"3735",39729,77,151,"Luciano Zauri",75,1
"3736",39731,75,107,"Sebastiano Siviglia",44,1
"3737",39732,72,130,"Dario Knezevic",28,1
"3738",39734,71,63,"Ivica Iliev",58,2
"3739",39735,68,141,"Haruna Babangida",6,2
"3740",39738,69,138,"Antonio Barilla",26,1
"3741",39743,66,321,"Alberto Maria Fontana",12,1
"3742",39744,71,141,"Andrea Ardito",7,1
"3743",39745,78,145,"Elvis Abbruscato",22,1
"3744",39749,64,47,"Alexandre D'Acol",3,1
"3745",39752,77,120,"Roberto Stellone",16,1
"3746",39762,80,171,"Alessandro Budel",4,1
"3747",39763,74,133,"Alessandro Agostini",182,1
"3748",39769,70,348,"Tommaso Berni",7,2
"3749",39772,67,104,"Leon Benko",13,1
"3750",39774,89,122,"Lucio",126,2
"3751",39782,79,136,"Mehmet Topal",34,1
"3752",39792,86,155,"Arda Turan",109,1
"3753",39793,73,134,"Hasan Kabze",16,1
"3754",39796,73,139,"Timo Rost",32,1
"3755",39798,66,148,"Tomasz Bandrowski",67,1
"3756",39801,70,135,"Zoltan Szelesi",11,1
"3757",39805,79,122,"Sergiu Marian Radu",13,1
"3758",39810,74,142,"Kevin McKenna",42,1
"3759",39828,70,116,"Nico Herzig,19",19,1
"3760",39834,76,132,"Sergio Pinto",137,2
"3761",39837,71,108,"Marius Ebbers",21,1
"3762",39840,80,137,"Jan Schlaudraff",91,1
"3763",39841,77,138,"Andreas Beck",215,1
"3764",39842,69,111,"Bernd Nehrig",24,1
"3765",39843,68,132,"Daniel Imhof",70,2
"3766",39844,69,132,"Dennis Grote",11,1
"3767",39846,78,132,"Filip Trojan",3,1
"3768",39847,77,130,"Ivo Ilicevic",80,1
"3769",39848,66,124,"Joris van Hout",31,1
"3770",39854,92,173,"Xavi Hernandez",189,1
"3771",39859,67,141,"Jimmy Hempte",95,2
"3772",39871,63,53,"Benjamin Delacourt",24,1
"3773",39875,69,134,"Adnan Custovic",41,1
"3774",39878,69,141,"Daan van Gijseghem",46,1
"3775",39890,68,336,"Mark Volders",8,1
"3776",39892,78,147,"Marcel Maltritz",57,1
"3777",39896,57,131,"Romain Haghedooren",1,1
"3778",39898,68,129,"Philipp Boenig",25,1
"3779",39901,74,132,"Tommy Bechmann",10,1
"3780",39902,83,153,"Zvjezdan Misimovic",64,1
"3781",39931,64,121,"Lance Davids",33,1
"3782",39940,71,121,"Denni Avdic",35,2
"3783",39962,79,155,"Fernando",85,2
"3784",39963,81,159,"Wendel",75,1
"3785",39965,75,118,"Paul Baysse",117,1
"3786",39967,70,130,"Gerald Cid,18",19,1
"3787",39968,76,128,"Gabriel Obertan",45,2
"3788",39971,68,96,"Larsen Toure",43,1
"3789",39977,65,136,"Peter Franquart",79,2
"3790",39978,81,145,"Alou Diarra",135,2
"3791",39979,83,165,"Kim Kaellstroem",148,3
"3792",39980,76,149,"Jeremy Berthod",44,1
"3793",39982,80,142,"Patrick Mueller",6,1
"3794",39984,62,134,"Yacine Hima",37,2
"3795",39987,83,128,"Loic Remy",169,2
"3796",39989,92,447,"Gregory Coupet",37,2
"3797",39990,84,153,"Jeremy Toulalan",211,2
"3798",39991,81,135,"Peguy Luyindula",44,1
"3799",39993,82,156,"Benoit Pedretti",139,1
"3800",39994,72,121,"Daniel Niculae",83,1
"3801",39995,75,139,"Frederic Thomas",59,1
"3802",39996,78,147,"Jean-Pascal Mignot",107,1
"3803",39997,75,129,"Jean-Sebastien Jaures",18,1
"3804",39999,68,131,"Kevin Lejeune",48,1
"3805",40001,80,141,"Michael Ciani",155,3
"3806",40004,75,149,"Hassan Yebda",63,4
"3807",40005,76,152,"Abdoulaye Faye",81,1
"3808",40006,78,144,"Benoit Assou-Ekotto",153,2
"3809",40007,71,132,"Jonathan Martins-Pereira",49,1
"3810",40008,64,131,"Mounir Diane",6,1
"3811",40009,75,154,"Nenad Kovacevic",37,1
"3812",40010,72,123,"Razak Boukari",59,1
"3813",40011,66,129,"Marco Ramos",29,1
"3814",40012,71,132,"Adil Hermach",67,1
"3815",40013,74,118,"Gregory Vignal",6,1
"3816",40014,73,347,"Sebastien Chabbert",22,2
"3817",40015,74,128,"Mohamed Diame",152,1
"3818",40016,79,135,"Milan Bisevac",203,2
"3819",40017,62,117,"Lesly Malouda",2,1
"3820",40018,74,111,"Kevin Monnet-Paquet",182,1
"3821",40020,76,128,"Renato Civelli",160,1
"3822",40021,64,118,"Fabrice Begeorgi",5,1
"3823",40022,74,146,"Ronald Zubar",98,2
"3824",40025,70,133,"Leyti N'Diaye",10,1
"3825",40044,74,136,"Garry Bocaly",80,1
"3826",40049,75,149,"Modeste M'Bami",73,2
"3827",40054,72,95,"Olivier Occean",10,1
"3828",40055,75,160,"Robert Koren",44,1
"3829",40060,83,145,"Mathieu Valbuena",185,1
"3830",40068,72,134,"Knut Olav Rindaroey",3,1
"3831",40080,73,139,"Toni Kallio",2,1
"3832",40093,74,131,"Per Nilsson",84,1
"3833",40094,76,379,"Rune Almenning Jarstein",30,1
"3834",40100,75,165,"Alexander Tettey",103,2
"3835",40103,76,130,"Daniel Omoya Braaten",95,1
"3836",40108,78,162,"Per Ciljan Skjelbred",104,1
"3837",40128,65,61,"Zatyiah Knight",103,1
"3838",40132,74,131,"Paul McShane",71,1
"3839",40133,61,116,"John Stewart",4,1
"3840",40137,69,111,"Chris Humphrey",94,1
"3841",40139,78,134,"Guilherme Siqueira",127,2
"3842",40148,81,55,"Enzo Perez",91,2
"3843",40153,75,140,"Rob Wielaert",86,1
"3844",40159,74,141,"Przemyslaw Kazmierczak",105,2
"3845",40161,75,106,"Theo Lucius",9,1
"3846",40164,74,161,"Dorvalino Alves Maciel Lino",4,1
"3847",40165,80,121,"Pablo Osvaldo",121,4
"3848",40176,79,119,"Chinedu Obasi",68,1
"3849",40180,65,59,"Pedro Correia",14,1
"3850",40181,69,137,"Miguelito",83,1
"3851",40182,68,98,"Joao Coimbra",5,1
"3852",40184,72,53,"Miguel Fernandes Vieira Hugo",81,1
"3853",40186,68,337,"Mario Felgueiras",21,1
"3854",40187,81,151,"Silvestre Varela",133,3
"3855",40189,76,129,"Yannick Djalo",47,2
"3856",40190,80,148,"Tinga",27,1
"3857",40193,80,138,"Vieirinha",82,1
"3858",40196,82,48,"Fernandinho",85,1
"3859",40197,77,137,"Brandao",129,1
"3860",40198,83,150,"Elano",21,1
"3861",40203,76,128,"Ciprian Marica",73,2
"3862",40220,76,154,"Razvan Rat",28,2
"3863",40274,71,147,"Birkir Bjarnason",49,3
"3864",40281,73,351,"Arni Gautur Arason",1,1
"3865",40290,74,144,"Christian Grindheim",66,1
"3866",40295,66,117,"Alexander Mathisen",4,1
"3867",40341,73,129,"Petter Andersson",39,1
"3868",40383,76,136,"Sergei Kornilenko",3,1
"3869",40428,74,146,"McDonald Mariga",37,2
"3870",40433,60,100,"Tarmo Neemelo",1,1
"3871",40444,74,138,"Viktor Elm",149,1
"3872",40451,78,387,"Ari",3,1
"3873",40454,64,45,"Shpetim Hasani",8,1
"3874",40466,69,141,"Helgi Valur Danielsson",23,1
"3875",40487,74,127,"Emir Bajrami",24,1
"3876",40495,73,140,"Andreas Johansson",7,1
"3877",40499,73,123,"Patrik Ingelsten",6,1
"3878",40501,73,137,"Adrian Gonzalez",132,1
"3879",40520,70,139,"Herve Kage",60,1
"3880",40521,78,137,"Sven Kums",173,2
"3881",40523,72,97,"Daniel Larsson",38,1
"3882",40524,58,104,"Gerard Lifondja",4,1
"3883",40536,73,132,"Behrang Safari",165,2
"3884",40537,75,120,"Jeremy Pied",98,1
"3885",40543,79,144,"Matthieu Chalme",104,1
"3886",40544,74,147,"Nicolas Plestan",29,2
"3887",40548,73,90,"Craig Cathcart",62,1
"3888",40549,65,331,"Kevin Olimpa",4,1
"3889",40558,72,126,"Pape Modou Sougou",98,2
"3890",40563,77,129,"David Vaughan",60,1
"3891",40565,75,149,"Danny Guthrie",64,1
"3892",40568,73,128,"Adam Hammill",10,1
"3893",40570,75,141,"Charles Mulgrew",190,1
"3894",40574,69,132,"Andy Griffin",17,1
"3895",40581,73,361,"Lee Camp",1,1
"3896",40583,66,325,"Scott Flinders",8,1
"3897",40599,80,151,"Joan Capdevila",139,3
"3898",40600,74,145,"Daniel Kome",19,1
"3899",40601,77,142,"Bosko Jankovic",93,1
"3900",40602,79,390,"John Ruddy",151,2
"3901",40603,79,156,"Konstantinos Katsouranis",10,1
"3902",40604,82,409,"Rui Patricio",229,1
"3903",40605,75,151,"Ronny",33,2
"3904",40606,71,133,"Miguel Garcia",30,1
"3905",40607,79,149,"Polga",67,1
"3906",40608,81,148,"Miguel Veloso",75,2
"3907",40610,70,350,"Nelson",23,1
"3908",40621,80,137,"Gabriel Paletta",153,1
"3909",40624,61,48,"Patrick Boyle",20,1
"3910",40631,64,97,"Jan Blazek",2,1
"3911",40636,90,153,"Luis Suarez",224,3
"3912",40648,77,392,"Antonio Adan",61,2
"3913",40651,71,119,"Ben Turner",30,1
"3914",40656,72,138,"Francesco Bolzoni",36,1
"3915",40657,69,78,"Julien Faussurier",62,1
"3916",40659,79,132,"Anthony Mounier",191,2
"3917",40661,75,112,"Moises Moura",47,1
"3918",40662,67,52,"Rochdi Achenteh",104,1
"3919",40668,78,124,"Pedro Mosquera",82,1
"3920",40670,62,146,"Jasper Waalkens",1,1
"3921",40672,81,408,"Francisco Casilla",113,1
"3922",40675,71,140,"Lluis Sastre",23,1
"3923",40676,70,122,"Jean Calve",56,1
"3924",40677,74,147,"Ibrahima Sory Camara",38,2
"3925",40679,67,115,"Jerry Vandam",43,2
"3926",40680,74,134,"Antonio Geder",42,1
"3927",40681,76,123,"Paulo Andre",24,1
"3928",40683,76,128,"Ludovic Baal",90,1
"3929",40685,77,152,"Mathieu Coutadeur",109,1
"3930",40686,80,125,"Jonathan Biabiany",137,1
"3931",40687,68,133,"Cyriaque Louvion",27,1
"3932",40692,70,120,"Sandy Paillot",33,1
"3933",40695,80,132,"Ryan Shawcross",253,1
"3934",40701,72,126,"Damien Plessis",19,3
"3935",40703,73,109,"Yohan Hautcoeur,17",18,1
"3936",40707,77,108,"Cheick Diabate",79,1
"3937",40709,76,380,"Fabien Audard",178,1
"3938",40710,82,149,"Fernando Cavenaghi",46,2
"3939",40712,69,350,"Lionel Cappone",22,1
"3940",40714,79,400,"Remy Riou",120,1
"3941",40718,67,133,"Benjamin Genton",20,1
"3942",40719,71,129,"Aaron Niguez",27,2
"3943",40721,74,134,"Carl Medjani",81,2
"3944",40723,68,103,"Guillaume Moullec",20,1
"3945",40725,76,141,"Fabrice Abriel",117,1
"3946",40728,72,144,"Oscar Ewolo",60,1
"3947",40729,75,155,"Ulrich Le-Pen",5,1
"3948",40730,79,149,"Christophe Jallet",194,1
"3949",40731,71,145,"Yazid Mansouri,30",34,1
"3950",40735,81,151,"Martin Stranzl",113,1
"3951",40740,76,147,"Jeremy Morel",226,1
"3952",40755,81,144,"Roman Pavlyuchenko",45,1
"3953",40757,72,144,"Junior Santos Mozart",21,1
"3954",40758,75,164,"Gael Danic",192,1
"3955",40762,71,119,"Frederic Nimani",17,1
"3956",40764,65,54,"Tarmo Kink",1,1
"3957",40768,61,49,"Yannick Rymenants",11,1
"3958",40775,70,133,"Natxo Insa",14,1
"3959",40792,81,133,"Jo",26,1
"3960",40819,82,126,"Vagner Love",9,1
"3961",40825,83,144,"Yuri Zhirkov",16,1
"3962",40840,75,135,"Banel Nicolita",31,1
"3963",40841,70,343,"Carlos",28,1
"3964",40846,57,43,"Daniel Oprita",12,1
"3965",40855,78,143,"Dorin Goian",57,2
"3966",40863,70,147,"Mihai Mircea Nesu",55,1
"3967",40865,76,160,"Nicolae Dica",1,1
"3968",40916,80,396,"Nikolai Mihaylov",87,1
"3969",40923,71,139,"Stanislav Angelov",23,1
"3970",40930,80,106,"Adrien Silva",146,1
"3971",40933,62,133,"Hugo Gomes",46,1
"3972",40934,73,136,"Wender",8,1
"3973",40937,76,377,"Tiago",3,1
"3974",40938,73,143,"Abel",35,1
"3975",40939,74,139,"Carlos Saleiro",18,2
"3976",40940,80,142,"Daniel Carrico",137,3
"3977",40942,67,59,"Joao Martins",25,1
"3978",40945,86,141,"Nani",122,2
"3979",40946,77,55,"Marco Matias",65,1
"3980",40948,84,153,"Liedson",58,1
"3981",40951,75,143,"Tiago Pinto",87,2
"3982",40955,74,136,"Ukra",134,1
"3983",40956,73,135,"Andre Castro",65,2
"3984",40957,75,121,"Daniel Candeias",102,2
"3985",40958,79,136,"Helder Postiga",129,3
"3986",40959,73,362,"Hugo Ventura",104,1
"3987",40960,74,126,"Joao Paulo Andrade",66,2
"3988",40961,82,159,"Anderson",58,2
"3989",40962,81,162,"Ibson",2,1
"3990",40963,82,407,"Helton",156,1
"3991",40964,85,164,"Lucho Gonzalez",141,2
"3992",40965,75,123,"Pedro Emanuel",3,1
"3993",40966,74,51,"Rui Pedro",36,1
"3994",40967,74,62,"Ivanildo",75,1
"3995",40968,73,143,"Diogo Valente",81,1
"3996",40973,70,139,"Manu",70,2
"3997",40976,73,361,"Marcelo Moretto",26,2
"3998",40980,65,316,"Owain Fon Williams",38,1
"3999",40985,73,134,"Johannes van den Bergh",67,1
"4000",40987,75,152,"Nadir Belhadj",37,1
"4001",40988,72,117,"David Gigliotti",7,1
"4002",40992,73,363,"Wolfgang Hesl",17,1
"4003",40993,71,105,"Everton",127,1
"4004",41005,71,156,"Davy de Fauw",151,2
"4005",41008,81,140,"Moussa Dembele",181,2
"4006",41016,74,107,"Nivaldo",43,2
"4007",41019,75,156,"David Hellebuyck",75,1
"4008",41021,70,121,"Paul Kpaka",6,1
"4009",41023,85,154,"Juan",91,1
"4010",41034,65,128,"Faton Toski",10,1
"4011",41044,90,160,"Kaka",116,2
"4012",41045,74,368,"Samir Ujkani",44,1
"4013",41058,62,69,"Ryan Conroy",19,1
"4014",41059,72,150,"Stephen Pearson",38,1
"4015",41060,85,127,"Stephen McManus",147,1
"4016",41061,80,136,"Shaun Maloney",80,2
"4017",41062,69,126,"Scott Cuthbert",28,1
"4018",41063,63,48,"Rocco Quinn",64,1
"4019",41065,65,95,"Nicholas Riley",19,1
"4020",41066,66,331,"Michael McGovern",75,1
"4021",41067,74,161,"Mark Wilson",66,1
"4022",41068,75,112,"Lee Naylor",30,1
"4023",41071,78,164,"Gary Caldwell",150,2
"4024",41073,71,109,"Craig Beattie",5,2
"4025",41083,79,123,"Bruno Ecuele Manga",117,1
"4026",41084,72,138,"Goran Obradovic",92,1
"4027",41087,80,388,"Ron-Robert Zieler",185,1
"4028",41092,81,134,"Benoit Tremoulinas",206,2
"4029",41093,71,128,"Abdou Traore",59,1
"4030",41097,83,410,"Stephane Ruffier",294,1
"4031",41098,73,125,"Thomas Mangani",107,2
"4032",41100,69,140,"Malaury Martin",10,1
"4033",41101,68,124,"Sebastien Grax",4,1
"4034",41103,72,136,"Olivier Veigneau",50,1
"4035",41105,67,125,"David Sauget",126,1
"4036",41106,70,116,"Tosin Dosunmu",18,1
"4037",41109,70,141,"Adriano",13,1
"4038",41116,76,149,"Gilles Yapi",121,1
"4039",41117,71,121,"Mamadou Bagayoko",44,1
"4040",41119,76,124,"David Bellion",41,1
"4041",41120,75,127,"Onyekachi Apam",73,1
"4042",41121,74,151,"Cedric Kante",81,1
"4043",41122,74,137,"Drissa Diakite",145,1
"4044",41124,74,110,"Souleymane Camara",152,1
"4045",41127,68,107,"Ismael Gace",31,1
"4046",41129,70,349,"Paolo Acerbis",1,1
"4047",41136,71,150,"Alex Pinardi",9,1
"4048",41137,74,116,"Joseph Desire Job",2,1
"4049",41146,77,63,"Cedric Faure",27,2
"4050",41156,79,148,"Esteban Granero",126,2
"4051",41157,82,146,"Giovani dos Santos",79,2
"4052",41160,72,108,"Loosemy Karaboue",95,1
"4053",41162,70,136,"Rens van Eijden",150,1
"4054",41163,68,51,"Rayco Garcia",1,1
"4055",41165,75,135,"Dirk Marcellis",146,1
"4056",41166,74,118,"Marc Valiente",57,1
"4057",41167,82,145,"Filipe Luis",222,2
"4058",41168,77,119,"Alberto Bueno",88,2
"4059",41171,74,82,"Marcus Pedersen",10,1
"4060",41173,68,132,"Albert Baning",8,1
"4061",41174,77,145,"Clement Chantome",127,1
"4062",41175,78,119,"David Ngog",78,2
"4063",41176,76,137,"Christophe Landrin",43,1
"4064",41177,69,122,"Franck Dja Djedje",61,1
"4065",41178,72,139,"Stephane Pichot",20,1
"4066",41182,72,136,"Ahmed Kantari",101,1
"4067",41186,78,386,"Christophe Revault",33,1
"4068",41189,75,133,"Romain Danze",210,1
"4069",41191,76,142,"Sylvain Marveaux",77,2
"4070",41192,75,118,"Jires Kembo-Ekoko",52,1
"4071",41194,74,58,"Cedric Barbosa",89,1
"4072",41195,66,343,"Florent Chaigneau",14,1
"4073",41196,71,49,"Laszlo Sepsi",18,1
"4074",41198,78,119,"Mustapha Bayal Sall",147,1
"4075",41199,82,156,"Fredy Guarin",119,2
"4076",41216,73,149,"David Ducourtioux",186,1
"4077",41221,71,144,"Romain Sartre",13,1
"4078",41226,66,124,"Steven Thicot",49,2
"4079",41232,79,145,"Morgan Amalfitano",200,2
"4080",41236,68,128,"Jerome Le Moigne",58,1
"4081",41238,76,126,"Nicolas Maurice-Belay",200,1
"4082",41240,77,140,"Gregory Pujol",133,1
"4083",41242,72,104,"Marcello Castellini",10,1
"4084",41243,74,362,"Francesco Antonioli",98,1
"4085",41244,81,134,"Pavel Pogrebnyak",83,2
"4086",41255,76,143,"Juanlu",55,1
"4087",41268,73,126,"Toche",9,1
"4088",41269,82,116,"Alessio Cerci",126,1
"4089",41280,78,118,"Graziano Pelle",135,3
"4090",41282,62,94,"Juho Maekelae",1,1
"4091",41292,73,134,"Angel Rodriguez",9,1
"4092",41294,76,143,"David Barral",152,1
"4093",41295,70,123,"Santi Kolk",50,1
"4094",41301,79,400,"Nicolas Penneteau",244,2
"4095",41302,65,107,"Maxence Flachez",19,1
"4096",41303,63,123,"Yacine Bezzaz",2,1
"4097",41306,63,114,"Nicolas Amodio",3,1
"4098",41308,74,143,"Eric Hassli",25,1
"4099",41309,74,146,"Mariano Bogliacino",33,1
"4100",41310,58,288,"Willy Grondin",1,1
"4101",41312,72,146,"Eric Chelle",46,1
"4102",41315,72,141,"Rudy Mater",158,1
"4103",41318,80,133,"Maurizio Domizzi",160,1
"4104",41319,66,130,"Mody Traore",12,1
"4105",41322,73,366,"Matteo Gianello",5,1
"4106",41326,80,153,"Andrea Cossu",177,1
"4107",41327,75,139,"Weldon",3,1
"4108",41328,69,147,"Joao Inacio Pia",9,1
"4109",41329,74,150,"Leandro Greco",84,1
"4110",41332,74,88,"Mounir Obbadi",86,2
"4111",41337,77,138,"Francesco Montervino",6,1
"4112",41339,64,137,"Olivier Thomas",2,1
"4113",41341,76,146,"Mirko Savini",2,1
"4114",41348,71,138,"Maxime Josse",9,1
"4115",41349,67,54,"Pape Habib Sow",34,1
"4116",41350,74,144,"Luigi Vitale",33,1
"4117",41355,69,158,"Filippo Antonelli",1,1
"4118",41358,66,136,"Benjamin Psaume",3,1
"4119",41360,76,144,"Henri Bedimo",182,1
"4120",41361,70,152,"Julien Cardy",4,1
"4121",41364,74,105,"Thibault Giresse",69,1
"4122",41365,79,130,"Etienne Capoue",214,2
"4123",41369,71,126,"Andrea Luci",22,1
"4124",41376,68,130,"Giuseppe De Feudis",23,1
"4125",41378,73,123,"Daniele Ficagna",23,1
"4126",41380,69,113,"Maurizio Lauro",43,1
"4127",41384,73,128,"Papa Waigo N'Diaye",3,1
"4128",41387,69,147,"Rocco Sabato",7,1
"4129",41394,73,49,"Marco Rigoni",44,1
"4130",41399,71,137,"Ahmed Apimah Barusso",1,1
"4131",41404,76,145,"Andrea Lazzari",124,1
"4132",41405,68,334,"Nicola Ravaglia",8,1
"4133",41411,81,120,"Alessandro Matri",148,1
"4134",41412,83,147,"Nicola Legrottaglie",115,1
"4135",41413,78,137,"Raffaele Palladino",73,1
"4136",41415,62,60,"Orlando Urbano",30,1
"4137",41418,61,136,"Hemza Mihoubi",21,1
"4138",41424,60,106,"Alessandro Ciarrocchi",41,1
"4139",41432,75,136,"Giuseppe Vives",150,1
"4140",41433,83,129,"Radja Nainggolan",200,1
"4141",41437,68,136,"Francesco Bega",25,1
"4142",41445,74,115,"Jose Ignacio Castillo",35,1
"4143",41458,66,326,"Massimo Zenildo Zappino",3,1
"4144",41462,74,145,"Andre Bahia",63,1
"4145",41463,76,144,"Maarten Martens",95,2
"4146",41464,83,136,"Francisco Pavon",37,2
"4147",41465,76,145,"Alvaro Mejia",12,1
"4148",41466,84,418,"Diego Lopez",247,2
"4149",41467,80,148,"Javi Garcia",105,3
"4150",41468,87,135,"Juan Mata",242,2
"4151",41469,68,130,"Miguel Nieto",7,1
"4152",41470,75,118,"Miguel Torres",136,1
"4153",41475,83,148,"Alessandro Diamanti",142,2
"4154",41478,71,120,"Gabriele Perico",71,1
"4155",41488,65,139,"Riccardo Colombo",17,1
"4156",41489,61,308,"Achille Coser",2,1
"4157",41496,66,106,"Nicola Madonna",2,1
"4158",41497,78,137,"Federico Peluso",136,1
"4159",41501,70,129,"Gleison Pinto Santos",24,1
"4160",41513,68,138,"Emanuele D'Anna",1,1
"4161",41530,62,104,"Saidu Alade Adeshina",6,1
"4162",41534,72,361,"Walter Bressan",1,1
"4163",41536,75,135,"Daniele Capelli",60,1
"4164",41540,75,51,"Daniele Croce",54,1
"4165",41542,77,148,"Antonio Floro Flores",143,2
"4166",41559,75,158,"Ludovic Magnin",76,2
"4167",41564,74,133,"Alvaro Saborio",2,1
"4168",41568,70,133,"Jonathan Vila",10,1
"4169",41582,76,150,"Marquitos",13,2
"4170",41592,66,51,"Andrew Barrowman",27,1
"4171",41596,70,118,"Tim Janssen",6,1
"4172",41601,55,271,"Nicolas Beney",7,1
"4173",41602,66,104,"Sandro Burki",109,1
"4174",41605,74,128,"Djamel Mesbah",86,1
"4175",41606,66,54,"Mark Fotheringham",14,1
"4176",41607,60,117,"Patrick Bengondo",27,1
"4177",41616,70,133,"David Degen",106,1
"4178",41618,82,413,"Yann Sommer",208,2
"4179",41619,61,39,"Patrik Baumann",8,1
"4180",41621,61,50,"Simone Grippo",64,1
"4181",41622,78,140,"Felipe Caicedo",99,3
"4182",41629,79,159,"Francelino Matuzalem",92,1
"4183",41631,66,134,"George Mourad",6,2
"4184",41632,70,148,"Gilberto Martinez Vidal,27",27,1
"4185",41640,69,132,"Marco Zambelli",38,1
"4186",41643,68,335,"Michele Arcari,22",22,1
"4187",41652,70,128,"Gaetano Berardi",46,1
"4188",41654,69,152,"Simone Dallamano",12,1
"4189",41655,76,126,"Sebastian De Maio",71,1
